tweet_id,sentiment,SenNumber,author,content,,,,,,,
1965384004,sadness,11,NoKarma4U,Soooooooooo glad to learn that Farrells ice cream parlor is staging a comeback in So. Cal -- too bad it's in the Mission Viejo mall,,,,,,,
1965383886,sadness,11,alz2426,is bored at work,,,,,,,
1965383821,sadness,11,Kat_xox,"My cable signal is all messed up!!! I'm missing Ghostwhisperer  In other news I have hurt my toe and have a cold, in like hot weather!!!!",,,,,,,
1965383477,relief,10,vondutch4,is  wishing work was done soon  &lt,3,,,,,,
1965383145,worry,13,kimberlyvieyra,"Why are young people attracted to trouble? this makes me sad!  ,&lt;3 kMv",,,,,,,
1965382264,worry,13,tossayo,It's raining and I'm outside without an umbrella.,,,,,,,
1965382249,sadness,11,keithyboy,"@Gailporter p.s am gutted- went to order dead famous on dvd today from amazon, couldnt find my wallet, went back and last one sold out",,,,,,,
1965382236,worry,13,Semi_Sweet,ugh! my teeth hurt! its taking the enjoyment out of jack-in-the-box.,,,,,,,
1965381934,hate,7,meg_la_mania,@Anna_Fur_Laxis It makes me feel physically sick. I read Let The Right One In and was only horrified by the cat violence.  Just horrible,,,,,,,
1965381583,sadness,11,Caraa_x,@RubyRedsocks yup then we are a day older,,,,,,,
1965381395,hate,7,hollychrome,@mtmont gah!!! twitpic is uploading sideways today,,,,,,,
1965381331,worry,13,indreamsforever,@SelfEdge what causes the frustration buddy?,,,,,,,
1965379882,worry,13,NiteStar,@jillvee If it keeps up like this I'm soon not going to have anything to blow the liquids OUT of!,,,,,,,
1965379735,sadness,11,ricaird,"What did I learn today? Never post anything you've sold on ebay using royal mail. They lose it, I refund: compo's nowhere near - my bad",,,,,,,
1965379563,neutral,9,adsfinancial,My besties. If only @ddlovato was there.  on Twitpic: http://twitpic.com/67hac - My besties. If only @ddlovato .. http://twitpic.com/67hac,,,,,,,
1965379382,empty,3,sophielatulippe,My besties. If only @ddlovato was there.  on Twitpic http://ff.im/-3o32G,,,,,,,
1965379191,neutral,9,jwalsh,@alpy apparently!  Haven't tried the site tho. Maybe will get better results.,,,,,,,
1965378850,sadness,11,Dogbook,Harley passed away in December 2008  http://apps.facebook.com/dogbook/profile/view/616974,,,,,,,
1965378068,surprise,12,torisgreat,Dammit i just locked the keys in the car! had to call mama whos in laughlin to call AAA for me,,,,,,,
1965377963,happiness,6,desssays,i miss k_ris punking me everytime we hung out and effnng me up,,,,,,,
1965377929,worry,13,Arantxa304,http://twitpic.com/67rcp - Another one...those were taken at 3 am MET! U see I have a real sleeping disorder,,,,,,,
1965374724,worry,13,xloveisonitsway,"Sleep time for me now, lots of last minute revision tomoro; exam on Monday  night tweet-ers &lt;3",,,,,,,
1965374663,sadness,11,mentalvertigo,@littleisis What time are you coming up here? I don't want to spend the day with mom,,,,,,,
1965374626,surprise,12,coffeeatteatime,I got overexcited about pizza and burned my mouth.,,,,,,,
1965374484,worry,13,PasiLovesFob,i want  to go to a  concert  from fob now!!! i miss  it   can't wait  any longer ...,,,,,,,
1965374422,neutral,9,alexperigo,@chelseychapman that's a long time ! Well then txt me !  xx,,,,,,,
1965374359,worry,13,leonkylantaylor,it is red hot bin tryin 2 get 2 sleep 4 ages but i cant,,,,,,,
1965373839,worry,13,jessicamloring,"@GentleSinner Very afriad  I might copy the picture that I just put up... and change it a little, should I?",,,,,,,
1965373718,worry,13,EricaClements,This economy thing is getting us down. I stay positive mostly but sometimes it really gets to me. Hoping Todd gets work soon.,,,,,,,
1965373684,happiness,6,Platti,"BBQ's gone well ! Weather stayed good which is a right bonus. Just off to bed, training in the morning at 06:30 then work",,,,,,,
1965373635,surprise,12,samantitaa,@ClaudeKelly What day is it? What's #FF? I'm worst than you,,,,,,,
1965373529,worry,13,RobertAlmaguer,I really want to go to milwaukee but my sis doesn't want to  well she won't tell me,,,,,,,
1965373466,neutral,9,littlehellcat,@mandzz ohwwww  whatever I'm excited anyway.,,,,,,,
1965373415,worry,13,CarolLaPeruana,@casablancadonna Glad TS brought it! Sorry about ur foot shorty...ur gonna have to relax wit the heels,,,,,,,
1965373368,neutral,9,Quimo,I'm Back and I see I missed Truck and Fish on @RetroRewind,,,,,,,
1965372970,sadness,11,wrongtothetom,asda ready meal - i don't think i'll ever be the same again,,,,,,,
1965372657,worry,13,aLeX_28,i cant spell,,,,,,,
1965372531,worry,13,Whiittneyy,playing singstar without my fave duetter,,,,,,,
1965372502,neutral,9,KimTeaches,Back to marking,,,,,,,
1965372325,sadness,11,davidahughes,@mpvt another david hughes on your list? I'm hurt  @davidahughes ftw!,,,,,,,
1965371746,worry,13,lyricsoul,Have a HUGE headache... don't have asprin here at work.,,,,,,,
1965371415,sadness,11,alywhoalyhughes,"@vautlapeine ... you mean the fam , minus ahugs",,,,,,,
1965370959,sadness,11,I3orje,@mitchelmusso I can't call Mitch!  Im from sweden!,,,,,,,
1965370419,sadness,11,rockstdy82,Stuck on the 710 ... Going to my 2nd job ...  ... Why can't I find a good office job???,,,,,,,
1965370260,worry,13,DeiaLovato,Because you're everything to me DEMI LOVATO,,,,,,,
1965369734,neutral,9,NatiDambros,"@tommcfly &gt;&gt;i donï¿½t live in UK, so I canï¿½t say what i think...",,,,,,,
1965369695,neutral,9,Sims_Galore,"@Umi_and_Alter oh, really i must of missed that post",,,,,,,
1965368942,worry,13,jeh972,@marshallochs i don't have texting.....,,,,,,,
1965368852,surprise,12,brook14,i am soo fucking sick of wades mood swings... uhh i hate him.. he's an asshole!! ahhhh,,,,,,,
1965368474,love,8,novelwhore,Last night in Chicago!  Making it one for the record books. Wrigley most likely? See you there?!,,,,,,,
1965368335,worry,13,Darlene_Mae,@tine143 I was going to but I'm siiiick  I'm so mad!!!! Jason said I have to recover fully before I go paintballin again! Are u playing?,,,,,,,
1965368166,neutral,9,rapsli,trying to fix some weird query,,,,,,,
1965367805,worry,13,imseth,@patzilla83 I can't have any.,,,,,,,
1965367778,worry,13,kayjaybaybay,Just woke up from a five hour nap. I still have a headache.  Medication time!,,,,,,,
1965367716,sadness,11,Joyyyyy,@Wossy The Killers where the best. A bit disappointed that the last song was cut short  Can you watch it in full on Iplayer ?,,,,,,,
1965367544,happiness,6,LibbyLongneck,I woke up and my hiccups came back!,,,,,,,
1965367528,sadness,11,Dogbook,Roxie is not feeling very well  http://apps.facebook.com/dogbook/profile/view/6878284,,,,,,,
1965367476,sadness,11,lilwldchld,"@aholston Homework bound for the whole weekend, not so fun",,,,,,,
1965367460,worry,13,OohWeeMayne,@apunbindaas ......when I find chays keys  im gonna clean my room up tomorrow. They'll pop up,,,,,,,
1965367429,sadness,11,hawkslover10,"Really missing hockey already.  Off for a night in Dtn Naperville.  Can't wait for the day off tomorrow,  I have to work Sunday.",,,,,,,
1965367280,worry,13,aaronriveroll,"@LaraLea awww, we JUST missed you then!!  But I'll see you tonight!!",,,,,,,
1965367097,sadness,11,JustyGTI,Work is a no go,,,,,,,
1965366981,neutral,9,rhys_isterix,@urbanfly I am well and truly at home. But still working!,,,,,,,
1965366962,sadness,11,oddlyfamiliar,Early(ish) night tonight - I'm doing overtime at work tomorrow again  boo for working on a Saturday!,,,,,,,
1965366866,worry,13,NorrinElizabeth,Getting ready for my graduation party ........(id much rather be at Hello Marquee or Dane Cook),,,,,,,
1965366717,worry,13,pato_30stm,@Erock2106 yeah! but too late  lol,,,,,,,
1965366629,worry,13,alpy,"@jwalsh well, the requirements are quite high as well",,,,,,,
1965366397,love,8,norwasian,I have two hours to wait for my tire to get repaired.,,,,,,,
1965366352,sadness,11,TheFauxGourmet,"Moving: nothing accessible. Camera broken, kitchen stuff in boxes, no internet.  Makes it hard to cook or blog.  get me to brooklyn!",,,,,,,
1965366307,hate,7,evolsoulx,@karriereKay being sunburnt is horrible,,,,,,,
1965365596,worry,13,allieloves,"the next 2 weeks, exam wise, are AWFUL. there are 8 exams and I don't see how I can adequately revise all of them  I care least about...",,,,,,,
1965365236,sadness,11,JoshuaaaM,I  do not want to work tomorrow!,,,,,,,
1965365189,sadness,11,chriscummings01,"@jpsherman That's true. Unfortunately, the leads in the movies don't die on such a high note. It's more the Friday The 13th model",,,,,,,
1965365135,worry,13,alikat89,@BBC_Fangirl Won't let me watch since i'm in the states.  Boo.,,,,,,,
1965364971,neutral,9,ClaystationX,ACK! Fast forward right through that Coldplay song.,,,,,,,
1965364682,worry,13,megann75,wishing I was anywhere but here...,,,,,,,
1965364595,sadness,11,Illy02,I miss him  ARGH,,,,,,,
1965364276,boredom,2,euanaaa,"my neighbours are far too loud in thier back garden, all I can hear is this loud woman that won't stop laughing",,,,,,,
1965363868,neutral,9,youngxr6,Is heading to work n its freezing!,,,,,,,
1965363684,sadness,11,sandycritchley,"@wossy what a smashing show tonight! Love the Killers! Wish I had been there, gutted... Such a shame they got cut off mid-song at the end",,,,,,,
1965363621,worry,13,northernNether,"Sick. Feel like jello, can't talk, and delirious.",,,,,,,
1965363257,hate,7,csupertramp,How the fuck do 2833 songs fill an iPod that is supposed to hold 4000?,,,,,,,
1965363114,empty,3,rainboskydancer,Ugh... I definitely speak too soon...,,,,,,,
1965362744,surprise,12,ozonemama,"i'm thinking that tonight's plans are not gonna happen. sigh...sadface. i shouldn't be surprised, but i am.",,,,,,,
1965362743,worry,13,LaMac_,@LaurenConrad it says Lo's page doesnt exist,,,,,,,
1965362424,worry,13,smilelaughitsme,@nessa665 this creepy guy when I was walking the dog  I've had my fill of creepers for the day,,,,,,,
1965362290,worry,13,fransi4real,"really don't mind (too much)) sittin @ standstill, listenin 2 music, twttrg. But the gas gauge isn't lookin healthy",,,,,,,
1965362087,surprise,12,shawnyblueeyes,wishes he can just call her.  blah. it used to be so easy to move on. wtf happened?,,,,,,,
1965362084,relief,10,JodieMiley,no so sad about that  i'm from MALTA have you heard about it ?,,,,,,,
1965361712,worry,13,ReddBarbiee,T.G.I.F to bad i have to spend it in the E.R,,,,,,,
1965361389,worry,13,KaylaBertolami,is at cindy babys house......taking in these last fridays we have together  DR!!! i hope,,,,,,,
1965361319,worry,13,tole_cover,"Now, I regret not going to see Up today. Damn you, messy room.",,,,,,,
1965337024,hate,7,djgobas,i feeeel like shiit  blahhhhhhhhhhhhhh,,,,,,,
1965337023,worry,13,lithiumjordo,@ebrettrubin i dont get one? fine! i say texting is way more meaningful than twittering,,,,,,,
1965336958,worry,13,Azlen,@willameda I really really hope that doesn't happen.,,,,,,,
1965336828,worry,13,Crimson_Sol,My baby isnt online yet  booooo,,,,,,,
1965336492,relief,10,Andrea_Michelle,bbq was great... just relaxing around the house!  dont wanna leave my city but have to tomorrow... got to clean the house when i get back,,,,,,,
1965336483,neutral,9,itsnisrine,You haven't @replied back,,,,,,,
1965336204,sadness,11,sneak_peek,@PrettyGrl_Annie I can't  I'm goin outta twn 2night. Sorrrryyy,,,,,,,
1965335930,hate,7,maya_davis,can't upload a picture. I already hate twitter,,,,,,,
1965335552,neutral,9,PnayluvsNKOTB,@nkotb how come u all don't seem to excited to play in DC????,,,,,,,
1965335509,happiness,6,appleblossm,Six feet under theme is on jjj,,,,,,,
1965335437,worry,13,KingsOfLeon_Grl,@aAaAle  haha ...i'll let you know how the show was ... hope here in romania they will show it on Mtv.Sunday morning I have an exam,,,,,,,
1965335254,worry,13,mickers,@ingridmusic whaaaaaat? oh no! why didn't I know you were here?,,,,,,,
1965335190,love,8,melaniejustine,I love my puppy,,,,,,,
1965335103,sadness,11,juliaamariee,ticked off cause i can't go see &quot,drag me to hell&quot, with melissa and amber. staying home on a friday night is NOT my thing.,,,,,
1965335072,sadness,11,ecaswell,Darn i dont have guitar tomorrow,,,,,,,
1965334856,worry,13,iitsJessbabyy,"Wow, NOT free WiFi &amp;&amp; you have to pay for parking!? Reduculous!!!",,,,,,,
1965334749,sadness,11,JBnVFCLover786,"wow, there's still the void of whre thomas left  The heartache is never going to go away",,,,,,,
1965334705,enthusiasm,4,leapnlizzie,So much to tell-Only blip is her immune system hasn't recovered-not yet a newborns. Give it 6 more months.  But that's nothing.,,,,,,,
1965334463,sadness,11,laq997,"recovering from a hard day of homeschooling my dd, chemistry did NOT go well...",,,,,,,
1965334345,neutral,9,cassiemonrad,"Make plans, i have none!!",,,,,,,
1965334317,worry,13,BrioniM09,hey @mitchelmusso i tried callin u but it wont let me,,,,,,,
1965334008,sadness,11,glitch83,@darkmornan that was so disappointing,,,,,,,
1965333715,surprise,12,lilbohemian,@shutterbutter @daveydollar ... Way to rub it in guys! Send everyone my love  wish I could be there,,,,,,,
1965333556,sadness,11,Elaine_W_84,@hanaabanana i know!!!!!!!!! yopu only just got round to watching it?  i cried!!!!!,,,,,,,
1965333507,sadness,11,Sabina4ka,I hear tonight is the last jleno show,,,,,,,
1965333129,sadness,11,fashinator1985,@kanoaofgomega our love goes out to you Kanoa  sorry for your loss dear,,,,,,,
1965333095,hate,7,PricelessToni,@DreamsAnais_MJA ..I don't know who gon do the yelling &amp, cussing for upgrades when u go.,,,,,,
1965332660,boredom,2,VanessaCorsetti,"@dmafiax thanks ALOT, stuck at work with it too",,,,,,,
1965332516,relief,10,Heartnet13,Finally got a date for the bonfire tonight. Kinda last option but whatever. None of the chicks I wanted to go with never texted me back,,,,,,,
1965332461,neutral,9,AaronChiles,U-Verse is up and blazing at 25Mbps.  I don't have anything to download though,,,,,,,
1965332312,happiness,6,ANDi2EW,hahahahah i woke up at 9 today.. totally missed lecture and the quiz  open lab was useless. chipotle w/ silvera and jenny was greeat 8D,,,,,,,
1965332222,neutral,9,jessicamloring,"@GentleSinner But I don't wanna ruin it  Can't I do it 'spontaneously' first on paper, then copy that spontaneity onto the book? Please?!",,,,,,,
1965332044,fun,5,HollieSSargeant,@catrionat7 Lol I Sed Want to Not Ach Dress Up For No Reason. Pleaseeeeeeeeeeeeee Im Bored.  Lol,,,,,,,
1965332031,sadness,11,PaperWorxNY,I sooooo miss Chinese takeout!,,,,,,,
1965332022,worry,13,nhiaa,Im so depressed! I got an 80 on my global test,,,,,,,
1965331787,neutral,9,TheSinginGrace,Is anyone else having problems following and unfollowing peeps? For me this has gone on for over a week!,,,,,,,
1965331688,worry,13,gooeychicken,"@mollyissogyo I made room...I don't have a bed from how much room I made and now I'm outta space for sure lol, and I know I'm pathetic",,,,,,,
1965331222,worry,13,EdStripe,back to work tomorrow  whose idea was it to go back on a saturday?!? Oh wait... that would be mine. FAIL.,,,,,,,
1965331169,hate,7,jennagaling,it just thundered reallyreally loud at work and this little boy started crying  I wanted to cry too...I hate storms! wah,,,,,,,
1965330794,worry,13,BlueDayDreamer,@jeweljk I can't get it to load for me.,,,,,,,
1965330675,surprise,12,_Ness,chillen at gmas! Soooo humid outside!,,,,,,,
1965330295,neutral,9,iverson954360,its really hot out today  being hairy is gay,,,,,,,
1965330141,hate,7,JonathanAlfaro,i don't wanna go back to school on monday,,,,,,,
1965329992,happiness,6,cammyjo,Headed to see friends new baby. Gave up trip to the lake cause of dance class. Such a good mama.,,,,,,,
1965329639,worry,13,mellaniasog,im so tired  &amp,i miss dionee already.,,,,,,
1965329545,neutral,9,krystapholyz,Change of plans. I am staying in Brandon.  No Papaya Salad for me.,,,,,,,
1965329381,sadness,11,Ghina18,"@DJGigiDred not fare lady, no body naps while I am at work",,,,,,,
1965329239,enthusiasm,4,lacey658,@darkkiller101 I miss you too!!   And don't say &quot,damn&quot,!!!  lol,,,,,
